,Price,Location,Title,Link,Date
46,"$49,995",*Est. Monthly Payment*┃Est. APR% Rates & DOWN PAYMENT!*,2015 Mercedes-Benz C63 S AMG C-Class C 63 S AMG *ONLY 43k Miles LOADED,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2015-mercedes-benz-c63/7298819909.html,Mar 29
47,"$14,995",*Est. Monthly Payment*┃Est. APR% Rates & DOWN PAYMENT!*,2012 MERCEDES-BENZ GL450 4-Matic GL-Class GL 450 AWD SUV *LOW MILES!!!,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2012-mercedes-benz-gl450/7298819791.html,Mar 29
48,"$16,995",*Est. Monthly Payment*┃Est. APR% Rates & DOWN PAYMENT!*,2013 BMW 328i Sedan ///M Sport 3-Series 328 *Alpine White Black Wheels,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2013-bmw-328i-sedan/7298819702.html,Mar 29
49,"$15,995",*Est. Monthly Payment*┃Est. APR% Rates & DOWN PAYMENT!*,2013 Infiniti G37 Sedan Journey G 37 - *NAVI *BACKUP CAMERA *LOADED!!!,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2013-infiniti-g37-sedan/7298819623.html,Mar 29
50,"$17,995",*Est. Monthly Payment*┃Est. APR% Rates & DOWN PAYMENT!*,2013 Infiniti G37 Coupe Journey G 37 - *NAVI *BACKUP CAMERA *LOADED!!!,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2013-infiniti-g37-coupe/7298819524.html,Mar 29
51,"$12,995",*Est. Monthly Payment*┃Est. APR% Rates & DOWN PAYMENT!*,2012 Audi A5 2.0T Quattro® Premium Plus AWD Sport Turbo Luxury Coupe,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2012-audi-a5-20t-quattro/7298819451.html,Mar 29
52,"$20,995",*Est. Monthly Payment*┃Est. APR% Rates & DOWN PAYMENT!*,2013 Mercedes-Benz E 350 E Class AMG P2 Fully Loaded Package E350!,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2013-mercedes-benz-350/7298819360.html,Mar 29
53,"$20,995",*Est. Monthly Payment*┃Est. APR% Rates & DOWN PAYMENT!*,2015 535i ///M Sport 5-Series Twin Turbo 5 Series 535 i *FULLY LOADED*,https://sacramento.craigslist.org/ctd/d/rancho-cordova-m-sport-series-twin/7298819312.html,Mar 29
54,"$8,995",*Est. Monthly Payment*┃Est. APR% Rates & DOWN PAYMENT!*,2018 FORD FOCUS SE 4dr SEDAN - *FINANCING for EVERYONE *FREE WARRANTY!,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2018-ford-focus-se-4dr/7298819246.html,Mar 29
55,"$39,995",*Est. Monthly Payment*┃Est. APR% Rates & DOWN PAYMENT!*,*2018 Subaru WRX STi AWD - Crystal White Pearl | MAJOR UPGRADES! WOW!*,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2018-subaru-wrx-sti-awd/7298819181.html,Mar 29
56,"$42,995",*Est. Monthly Payment*┃Est. APR% Rates & DOWN PAYMENT!*,2015 GMC SIERRA *TEXAS EDITION* 1500 4x4 SLT Crew Cab *ONLY 51k MILES*,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2015-gmc-sierra-texas/7298819096.html,Mar 29
57,"$13,995",_Nissan_ _Sentra_ _Sedan_,2018 Nissan Sentra S Sedan,https://sacramento.craigslist.org/ctd/d/roseville-2018-nissan-sentra-sedan/7298816232.html,Mar 29
58,"$12,995",_Kia_ _Soul_ _Sedan_,2018 Kia Soul Wagon,https://sacramento.craigslist.org/ctd/d/roseville-2018-kia-soul-wagon/7298816094.html,Mar 29
59,"$14,995",_Jeep_ _Renegade_ _SUV_,2018 Jeep Renegade Sport SUV,https://sacramento.craigslist.org/ctd/d/roseville-2018-jeep-renegade-sport-suv/7298815949.html,Mar 29
60,"$29,995",*Est. Monthly Payment*┃Est. APR% Rates & DOWN PAYMENT!*,2018 Infiniti Q50S 3.0T SPORT Q50S S Sport *FACTORY WARRANTY,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2018-infiniti-q50s-30t/7298814696.html,Mar 29
61,"$17,995",*Est. Monthly Payment*┃Est. APR% Rates & DOWN PAYMENT!*,2014 Mercedes-Benz C-Class C 250 Sport C 250 Sport *UPGRADES,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2014-mercedes-benz-class/7298814626.html,Mar 29
62,"$24,995",*Est. Monthly Payment*┃Est. APR% Rates & DOWN PAYMENT!*,2014 Lexus GS 350 F-Sport GS 350 Luxury Sport Sedan,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2014-lexus-gs-350-sport/7298814504.html,Mar 29
63,"$6,995",*Est. Monthly Payment*┃Est. APR% Rates & DOWN PAYMENT!*,2001 Volvo V70 2.4M 2.4M 4dr Wagon,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2001-volvo-v70-24m-24m/7298814419.html,Mar 29
64,"$10,999",_Honda_ _Accord_ _Sedan_,2009 Honda Accord EX-L Sedan 4D,https://sacramento.craigslist.org/ctd/d/stockton-2009-honda-accord-ex-sedan-4d/7298813459.html,Mar 29
65,"$11,499",+ Auto King,2014 Jeep Patriot Latitude 4x4 4dr SUV  BAD CREDIT  OK !!,https://sacramento.craigslist.org/ctd/d/roseville-2014-jeep-patriot-latitude/7298813302.html,Mar 29
66,"$29,990",_Acura_ _TLX_ _Sedan_,*2018* *Acura* *TLX* **,https://sacramento.craigslist.org/ctd/d/elk-grove-2018-acura-tlx/7298813081.html,Mar 29
67,"$22,500",N/A,"2019 Infiniti Q50 Twin Turbo 1,480 Miles",https://sacramento.craigslist.org/cto/d/rocklin-2019-infiniti-q50-twin-turbo/7298810178.html,Mar 29
68,"$12,500",N/A,2003  silverado        133xxx miles,https://sacramento.craigslist.org/cto/d/loomis-2003-silverado-133xxx-miles/7298809221.html,Mar 29
69,"$12,995",OAKDALE,2007 DODGE 2500 UTILITY SERVICE TRUCK! 4X4!,https://sacramento.craigslist.org/ctd/d/riverbank-2007-dodge-2500-utility/7298808880.html,Mar 29
70,"$37,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Nissan Titan Crew Cab SV Pickup 4D 5 1/2 ft pickup Gray - FINANCE,https://sacramento.craigslist.org/ctd/d/sacramento-2020-nissan-titan-crew-cab/7298806896.html,Mar 29
71,"$23,995",+ El Dorado Truck and Auto,2018 Subaru Crosstrek 2.0i Limited Sport Utility 4D Quality Vehicles!,https://sacramento.craigslist.org/ctd/d/diamond-springs-2018-subaru-crosstrek/7298806573.html,Mar 29
72,"$10,995",OAKDALE,2005 DODGE 2500 UTILITY SERVICE TRUCK!,https://sacramento.craigslist.org/ctd/d/riverbank-2005-dodge-2500-utility/7298805069.html,Mar 29
73,"$6,962",+ Just BetterCars,2014 Chevrolet Chevy Spark 1LT - Love it OR Trade it Guarantee!,https://sacramento.craigslist.org/ctd/d/citrus-heights-2014-chevrolet-chevy/7298803332.html,Mar 29
74,"$8,995",OAKDALE,2004 Ford F-350 REG. CAB! Utility Truck!,https://sacramento.craigslist.org/ctd/d/riverbank-2004-ford-350-reg-cab-utility/7298803074.html,Mar 29
75,"$4,000",Roseville,2002 Ford Ranger Well Maintained,https://sacramento.craigslist.org/cto/d/roseville-2002-ford-ranger-well/7298802283.html,Mar 29
76,"$14,590",TOUCHLESS DELIVERY TO YOUR HOME,2015 Mercedes-Benz B-Class Electric Drive Hatchback 4D hatchback White,https://sacramento.craigslist.org/ctd/d/sacramento-2015-mercedes-benz-class/7298800296.html,Mar 29
77,"$32,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Nissan Titan Crew Cab SV Pickup 4D 5 1/2 ft pickup Brown -,https://sacramento.craigslist.org/ctd/d/sacramento-2018-nissan-titan-crew-cab/7298800298.html,Mar 29
78,"$34,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Nissan 370Z Sport Touring Coupe 2D coupe Black - FINANCE ONLINE,https://sacramento.craigslist.org/ctd/d/sacramento-2020-nissan-370z-sport/7298800239.html,Mar 29
79,"$30,590",TOUCHLESS DELIVERY TO YOUR HOME,2020 Hyundai Santa Fe 2.0T SEL Sport Utility 4D suv White - FINANCE,https://sacramento.craigslist.org/ctd/d/sacramento-2020-hyundai-santa-fe-20t/7298800197.html,Mar 29
80,"$22,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Toyota Camry Hybrid SE Sedan 4D sedan Gray - FINANCE ONLINE,https://sacramento.craigslist.org/ctd/d/sacramento-2019-toyota-camry-hybrid-se/7298800151.html,Mar 29
81,"$35,995",OAKDALE,2014 Ford F-250 EXTRA CAB PICKUP WITH LIFT GATE! LOW MILES!!,https://sacramento.craigslist.org/ctd/d/riverbank-2014-ford-250-extra-cab/7298800684.html,Mar 29
82,"$16,995",OAKDALE,2004 CHEVY 3500HD CONTRACTORS SERVICE TRUCK!,https://sacramento.craigslist.org/ctd/d/riverbank-2004-chevy-3500hd-contractors/7298797733.html,Mar 29
83,"$1,700",Rio Linda,2004 Honda Civic (Manual),https://sacramento.craigslist.org/cto/d/rio-linda-2004-honda-civic-manual/7298517702.html,Mar 29
84,"$8,277",N/A,2012 Honda Civic Hybrid,https://sacramento.craigslist.org/cto/d/sacramento-2012-honda-civic-hybrid/7298620358.html,Mar 29
85,"$16,899",N/A,2015 Mercedes C250 Sports Edition,https://sacramento.craigslist.org/cto/d/granite-bay-2015-mercedes-c250-sports/7298796951.html,Mar 29
86,"$12,795","Domain Motors, LLC",2012 Audi A4 A 4 A-4 2.0T quattro Premium AWDSedan 6M FOR ONLY $183/mo,https://sacramento.craigslist.org/ctd/d/santa-cruz-2012-audi-a4-4-4-20t-quattro/7298796220.html,Mar 29
87,"$4,500",N/A,2008 Honda Civic hybrid,https://sacramento.craigslist.org/cto/d/sacramento-2008-honda-civic-hybrid/7298795725.html,Mar 29
88,"$7,990",N/A,GMC Sonoma Extended Cab,https://sacramento.craigslist.org/ctd/d/sacramento-gmc-sonoma-extended-cab/7298795121.html,Mar 29
89,"$9,499",N/A,Dodge Caliber,https://sacramento.craigslist.org/ctd/d/sacramento-dodge-caliber/7298795073.html,Mar 29
90,"$15,490",N/A,Toyota Tacoma Double Cab,https://sacramento.craigslist.org/ctd/d/sacramento-toyota-tacoma-double-cab/7298795020.html,Mar 29
91,"$18,988",Marin Mazda,2017 Audi Q3 Q 3 Q-3 Prestige FOR ONLY $275/mo!,https://sacramento.craigslist.org/ctd/d/san-rafael-2017-audi-q3-3-3-prestige/7298794763.html,Mar 29
92,"$16,995",_Hyundai_ _Sonata_ _Sedan_,2018 Hyundai Sonata SEL Sedan,https://sacramento.craigslist.org/ctd/d/roseville-2018-hyundai-sonata-sel-sedan/7298793938.html,Mar 29
93,"$29,995",OAKDALE,2011 Ford F-350 FLATBED 9' LOW MILES!,https://sacramento.craigslist.org/ctd/d/riverbank-2011-ford-350-flatbed-low/7298793896.html,Mar 29
94,"$13,995",_Hyundai_ _Elantra_ _Sedan_,2018 Hyundai Elantra SEL Sedan,https://sacramento.craigslist.org/ctd/d/roseville-2018-hyundai-elantra-sel-sedan/7298793809.html,Mar 29
95,"$9,995",_Nissan_ _Versa Sedan_ _Sedan_,2017 Nissan Versa Sedan SV Sedan,https://sacramento.craigslist.org/ctd/d/roseville-2017-nissan-versa-sedan-sv/7298793623.html,Mar 29
96,"$6,999",+ www.BlackDiamondAutoSales.com,2007 Honda Odyssey EX L 4dr Mini Van - Comes with Warranty!,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2007-honda-odyssey-ex/7298793155.html,Mar 29
97,"$8,488",+ Automotion,2006 Dodge Charger RT 4dr Sedan **Free Carfax on Every Car**,https://sacramento.craigslist.org/ctd/d/roseville-2006-dodge-charger-rt-4dr/7298793128.html,Mar 29
98,"$31,999",CALL 916-229-6562 FOR AVAILABILITY,2015 Chevy Chevrolet Suburban LTZ suv Black,https://sacramento.craigslist.org/ctd/d/sacramento-2015-chevy-chevrolet/7298792806.html,Mar 29
99,"$19,500",CALL 916-229-6562 FOR AVAILABILITY,2015 Ram 1500 Tradesman pickup Bright White Clearcoat,https://sacramento.craigslist.org/ctd/d/sacramento-2015-ram-1500-tradesman/7298792798.html,Mar 29
100,"$22,999",CALL 916-229-6562 FOR AVAILABILITY,2014 Ram 1500 SLT pickup Bright White Clearcoat,https://sacramento.craigslist.org/ctd/d/sacramento-2014-ram-1500-slt-pickup/7298792750.html,Mar 29
101,"$17,999",CALL 916-229-6562 FOR AVAILABILITY,2015 Ram 1500 Big Horn pickup Bright White Clearcoat,https://sacramento.craigslist.org/ctd/d/sacramento-2015-ram-1500-big-horn/7298792737.html,Mar 29
102,"$22,999",CALL 916-229-6562 FOR AVAILABILITY,2015 Jeep Wrangler Sport suv Billet Silver Metallic Clearcoat,https://sacramento.craigslist.org/ctd/d/sacramento-2015-jeep-wrangler-sport-suv/7298792629.html,Mar 29
103,"$13,995",+ El Dorado Truck and Auto,2015 Honda Accord * Hard to Find Automatic Honda with clean CARFAX! Quality Vehi,https://sacramento.craigslist.org/ctd/d/diamond-springs-2015-honda-accord-hard/7298792407.html,Mar 29
104,"$17,999",Call us (916) 514-7016,2016 Mazda CX-5 Grand Touring,https://sacramento.craigslist.org/ctd/d/elk-grove-2016-mazda-cx-grand-touring/7298792304.html,Mar 29
105,"$6,500",N/A,"2009 Honda accord ,low miles 102,000",https://sacramento.craigslist.org/cto/d/sacramento-2009-honda-accord-low-miles/7298792044.html,Mar 29
106,"$16,900",Sacramento,2016 charger rt Hemi Road & track 🚘 low miles 35k,https://sacramento.craigslist.org/cto/d/elk-grove-2016-charger-rt-hemi-road/7298790952.html,Mar 29
107,"$33,585",CALL*916-238-6307*for Instant Availability/Updated Location,2018 BMW 4 Series 440i xDrive AWD All Wheel Drive SKU:JBH14499,https://sacramento.craigslist.org/ctd/d/roseville-2018-bmw-series-440i-xdrive/7298790205.html,Mar 29
108,"$3,400",Wilton,2000 Dodge Ram Sport,https://sacramento.craigslist.org/cto/d/wilton-2000-dodge-ram-sport/7298789513.html,Mar 29
109,"$12,988",+ Just BetterCars,2012 Lexus ES 350 - Love it OR Trade it Guarantee!,https://sacramento.craigslist.org/ctd/d/citrus-heights-2012-lexus-es-love-it-or/7298786003.html,Mar 29
110,"$23,205",+ CAR EXPO AUTO CENTER,2015 Lexus GS 350 GWL10L/GRL10L/GRL15L -TOP $$$ FOR YOUR TRADE!!,https://sacramento.craigslist.org/ctd/d/sacramento-2015-lexus-gs-350-gwl10l/7298785950.html,Mar 29
111,"$6,500",Reno nv,"Very clean 2003 Ford Econoline Cargo van, LOW MILES, runs great",https://sacramento.craigslist.org/cto/d/reno-very-clean-2003-ford-econoline/7298783901.html,Mar 29
112,"$7,750",Roseville,2007 Honda CRV EX-L,https://sacramento.craigslist.org/cto/d/roseville-2007-honda-crv-ex/7298783237.html,Mar 29
113,"$4,999",Sacramento,2012 Chevrolet Sonic,https://sacramento.craigslist.org/ctd/d/sacramento-2012-chevrolet-sonic/7298780076.html,Mar 29
114,"$3,999",Sacramento,2000 Isuzu Rodeo,https://sacramento.craigslist.org/ctd/d/sacramento-2000-isuzu-rodeo/7298779743.html,Mar 29
115,"$21,500",Ell Dorado Hills,2014 Ford F-150 F150 STX 4x4,https://sacramento.craigslist.org/cto/d/el-dorado-2014-ford-150-f150-stx-4x4/7298779591.html,Mar 29
116,"$3,499",sacramanto,2000 Volkswagen New Beetle,https://sacramento.craigslist.org/ctd/d/sacramento-2000-volkswagen-new-beetle/7298779313.html,Mar 29
117,"$3,499",Sacramento,2004 Chevrolet TrailBlazer,https://sacramento.craigslist.org/ctd/d/sacramento-2004-chevrolet-trailblazer/7298778905.html,Mar 29
118,"$6,500",N/A,2011 Dodge Grand Caravan minivan,https://sacramento.craigslist.org/ctd/d/courtland-2011-dodge-grand-caravan/7298778793.html,Mar 29
119,"$5,999",SACTRAMENTO,2007 BMW 328i Sport FOR SALE,https://sacramento.craigslist.org/ctd/d/sacramento-2007-bmw-328i-sport-for-sale/7298778678.html,Mar 29
0,"$3,499",sacramanto,2005 Nissan Murano,https://sacramento.craigslist.org/ctd/d/sacramento-2005-nissan-murano/7298778578.html,Mar 29
1,"$14,988",Lexus CT_ Hybrid White,2013 Lexus CT Hybrid 200h - hatchback,https://sacramento.craigslist.org/ctd/d/daly-city-2013-lexus-ct-hybrid-200h/7298778216.html,Mar 29
2,"$3,499",Sacramento,2014 Chevrolet Cruze,https://sacramento.craigslist.org/ctd/d/sacramento-2014-chevrolet-cruze/7298778053.html,Mar 29
3,"$2,999",sacramanto,2002 Ford Explorer,https://sacramento.craigslist.org/ctd/d/sacramento-2002-ford-explorer/7298777650.html,Mar 29
4,"$3,499",sacramanto,2006 Nissan Maxima,https://sacramento.craigslist.org/ctd/d/sacramento-2006-nissan-maxima/7298777248.html,Mar 29
5,"$3,499",sacramanto,2009 Mitsubishi Lancer salvage title,https://sacramento.craigslist.org/ctd/d/sacramento-2009-mitsubishi-lancer/7298776825.html,Mar 29
6,"$4,499",Sacramento,2014 Volkswagen Jetta,https://sacramento.craigslist.org/ctd/d/sacramento-2014-volkswagen-jetta/7298776374.html,Mar 29
7,"$15,995",+ El Dorado Truck and Auto,2016 Dodge Challenger * Sharp - Clean CARAX! Quality Vehicles!,https://sacramento.craigslist.org/ctd/d/diamond-springs-2016-dodge-challenger/7298775853.html,Mar 29
8,"$11,950",Sacramento / Arden / Elk Grove / Roseville,2008 Mercedes-Benz S-Class S 550  | CLEAN TITLE | BEAUTIFUL,https://sacramento.craigslist.org/ctd/d/sacramento-2008-mercedes-benz-class-550/7298775112.html,Mar 29
9,"$18,950",Sacramento / Arden / Elk Grove / Roseville,2016 Ram 3500 Reg Cab 8ft Bed V8 | CLEAN TITLE | BEAUTIFUL,https://sacramento.craigslist.org/ctd/d/sacramento-2016-ram-3500-reg-cab-8ft/7298774523.html,Mar 29
10,"$5,800",Oakhurst,Toyota Sienna ‘05 AWD,https://sacramento.craigslist.org/cto/d/ahwahnee-toyota-sienna-05-awd/7298774515.html,Mar 29
11,"$12,998",Prestige Wholesale Sacramento El Camino Motors,2009 Infiniti FX35 FX 35 FX-35  SUV,https://sacramento.craigslist.org/ctd/d/sacramento-2009-infiniti-fx35-fx-35-fx/7298773976.html,Mar 29
12,"$7,950",Sacramento / Arden / Elk Grove / Roseville,2012 Ford F150 Regular Cab XL 2D 8 ft | CLEAN TITLE | BEAUTIFUL,https://sacramento.craigslist.org/ctd/d/sacramento-2012-ford-f150-regular-cab/7298773504.html,Mar 29
13,"$43,590",TOUCHLESS DELIVERY TO YOUR HOME,2020 Audi S3 TFSI Premium Plus Sedan 4D sedan Black - FINANCE ONLINE,https://sacramento.craigslist.org/ctd/d/sacramento-2020-audi-s3-tfsi-premium/7298772751.html,Mar 29
14,"$8,450",Sacramento / Arden / Elk Grove / Roseville,2013 MAZDA MAZDA3 i Touring  Automatic | CLEAN TITLE | BEAUTIFUL,https://sacramento.craigslist.org/ctd/d/sacramento-2013-mazda-mazda3-touring/7298772994.html,Mar 29
15,"$27,990",TOUCHLESS DELIVERY TO YOUR HOME,2014 Lexus LS LS 460 Sedan 4D sedan Black - FINANCE ONLINE,https://sacramento.craigslist.org/ctd/d/sacramento-2014-lexus-ls-ls-460-sedan/7298772552.html,Mar 29
16,"$8,800",N/A,2014 Hyundai Sonata GLS,https://sacramento.craigslist.org/ctd/d/courtland-2014-hyundai-sonata-gls/7298771999.html,Mar 29
17,"$20,000",Lincoln CA,"2009 Chevrolet Silverado 1500 Crew Cab LT 4x4, Z71 Off-Road package",https://sacramento.craigslist.org/cto/d/lincoln-2009-chevrolet-silverado-1500/7298771629.html,Mar 29
18,"$12,804",+ Just BetterCars,2017 Toyota Corolla LE - Love it OR Trade it Guarantee!,https://sacramento.craigslist.org/ctd/d/citrus-heights-2017-toyota-corolla-le/7298769093.html,Mar 29
19,"$47,590",TOUCHLESS DELIVERY TO YOUR HOME,2020 GMC Yukon XL SLT Sport Utility 4D suv White - FINANCE ONLINE,https://sacramento.craigslist.org/ctd/d/sacramento-2020-gmc-yukon-xl-slt-sport/7298766054.html,Mar 29
20,"$46,590",TOUCHLESS DELIVERY TO YOUR HOME,2017 Mercedes-Benz GLS GLS 550 Sport Utility 4D suv Black - FINANCE,https://sacramento.craigslist.org/ctd/d/sacramento-2017-mercedes-benz-gls-gls/7298766039.html,Mar 29
21,"$36,590",TOUCHLESS DELIVERY TO YOUR HOME,2014 Lexus LS LS 460 Sedan 4D sedan Silver - FINANCE ONLINE,https://sacramento.craigslist.org/ctd/d/sacramento-2014-lexus-ls-ls-460-sedan/7298766247.html,Mar 29
22,"$42,590",TOUCHLESS DELIVERY TO YOUR HOME,2018 Toyota Sequoia TRD Sport SUV 4D suv Brown - FINANCE ONLINE,https://sacramento.craigslist.org/ctd/d/sacramento-2018-toyota-sequoia-trd/7298766010.html,Mar 29
23,"$18,898",CALL*916-238-3213*for Instant Availability/Updated Location,2017 Honda Accord LX-S SKU:HA003371 Coupe,https://sacramento.craigslist.org/ctd/d/roseville-2017-honda-accord-lx-skuha/7298764487.html,Mar 29
24,"$8,700",SACRAMENTO,2012 TOYOTA CAMRY HYBRID XLE FOR SALE,https://sacramento.craigslist.org/cto/d/sacramento-2012-toyota-camry-hybrid-xle/7298764364.html,Mar 29
25,"$49,900",SAN JOSE,2019 ISUZU NPR HD 16 FEET BOX TRUCK WITH LIFTGAT-MILES 62845,https://sacramento.craigslist.org/ctd/d/san-jose-2019-isuzu-npr-hd-16-feet-box/7298763975.html,Mar 29
26,"$7,299",SACTRAMENTO,2011 HYUNDAI SONATA LIMITED FOR SALE,https://sacramento.craigslist.org/ctd/d/sacramento-2011-hyundai-sonata-limited/7298761828.html,Mar 29
27,"$5,999",SACTRAMENTO,2012 DODGE GRAND CARAVAN SXT FOR SALE,https://sacramento.craigslist.org/ctd/d/sacramento-2012-dodge-grand-caravan-sxt/7298761563.html,Mar 29
28,"$8,399",SACTRAMENTO,2010 TOYOTA PRIUS HYBRID LOW MILE FOR SALE,https://sacramento.craigslist.org/ctd/d/sacramento-2010-toyota-prius-hybrid-low/7298761263.html,Mar 29
29,"$7,299",SACTRAMENTO,2009 FORD ESCAPE XLT SPORT 4WD  ONE OWNER FOR SALE,https://sacramento.craigslist.org/ctd/d/sacramento-2009-ford-escape-xlt-sport/7298761023.html,Mar 29
30,"$6,799",SACTRAMENTO,2009 NISSAN ROGUE SL AWD FOR SALE,https://sacramento.craigslist.org/ctd/d/sacramento-2009-nissan-rogue-sl-awd-for/7298760814.html,Mar 29
31,"$6,399",SACTRAMENTO,2004 HONDA PILOT EXL 4WD DVD 8 PASSENGER FOR SALE,https://sacramento.craigslist.org/ctd/d/sacramento-2004-honda-pilot-exl-4wd-dvd/7298760569.html,Mar 29
32,"$7,299",SACTRAMENTO,2012 KIA SORENTO LX 7 Passenger FOR SALE,https://sacramento.craigslist.org/ctd/d/sacramento-2012-kia-sorento-lx/7298760146.html,Mar 29
33,"$7,399",SACTRAMENTO,2008 JEEP LIBERTY SPORT 4WD ONE OWNER FOR SALE,https://sacramento.craigslist.org/ctd/d/sacramento-2008-jeep-liberty-sport-4wd/7298759943.html,Mar 29
34,"$5,998",+ High Class Auto Sales,2006 Audi A4 2.0T 4dr Sedan w/CVT,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2006-audi-a4-20t-4dr/7298759097.html,Mar 29
35,"$4,800",west sacramento,"2012 Kia Soul   Wagon 4D,",https://sacramento.craigslist.org/ctd/d/west-sacramento-2012-kia-soul-wagon-4d/7298758807.html,Mar 29
36,"$24,998",+ High Class Auto Sales,2007 BMW M6 Base 2dr Convertible,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2007-bmw-m6-base-2dr/7298758692.html,Mar 29
37,"$17,995",+ El Dorado Truck and Auto,2017 Audi A6 ALL WHEEL DRIVE Quality Vehicles!,https://sacramento.craigslist.org/ctd/d/diamond-springs-2017-audi-a6-all-wheel/7298758567.html,Mar 29
38,"$3,500",N/A,2004 Mazda Mazda6,https://sacramento.craigslist.org/ctd/d/ryde-2004-mazda-mazda6/7298757978.html,Mar 29
39,"$37,000",Vacaville,2008 GMC Duramax Fully loaded,https://sacramento.craigslist.org/cto/d/vacaville-2008-gmc-duramax-fully-loaded/7298756660.html,Mar 29
40,"$25,495","Domain Motors, LLC",2017 Ford Mustang GT Premium 2dr Fastback FOR ONLY $364/mo!,https://sacramento.craigslist.org/ctd/d/santa-cruz-2017-ford-mustang-gt-premium/7298755868.html,Mar 29
41,"$14,995",Sacramento,2017 SUBARU OUTBACK 2.5I PREMIUM,https://sacramento.craigslist.org/ctd/d/sacramento-2017-subaru-outback-25i/7298755537.html,Mar 29
42,"$14,995",Sacramento,2017 SUBARU OUTBACK 2.5I PREMIUM,https://sacramento.craigslist.org/ctd/d/sacramento-2017-subaru-outback-25i/7298754921.html,Mar 29
43,"$19,995",Sacramento,2018 SUBARU OUTBACK 3.6R Limited Clean Title,https://sacramento.craigslist.org/ctd/d/sacramento-2018-subaru-outback-36r/7298754341.html,Mar 29
44,"$10,500",Sacramento,Wheelchair Mobility Dodge Grand Caravan,https://sacramento.craigslist.org/cto/d/rio-linda-wheelchair-mobility-dodge/7298753963.html,Mar 29
45,"$15,995",Sacramento,2017 SUBARU OUTBACK 2.5I PREMIUM,https://sacramento.craigslist.org/cto/d/sacramento-2017-subaru-outback-25i/7298753603.html,Mar 29
46,"$18,995",Sacramento,2020 NISSAN ROGUE SV AWD,https://sacramento.craigslist.org/ctd/d/sacramento-2020-nissan-rogue-sv-awd/7298752972.html,Mar 29
47,"$16,998",+ High Class Auto Sales,2012 Mercedes-Benz GL-Class GL 450 4MATIC AWD 4dr SUV,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2012-mercedes-benz-gl/7298752616.html,Mar 29
48,"$25,998",+ High Class Auto Sales,2013 Ford F-150 F150 F 150 FX4 4x4 4dr SuperCrew Styleside 5.5 ft. SB,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2013-ford-150-f150-150/7298749996.html,Mar 29
49,"$11,998",+ High Class Auto Sales,2010 Mercedes-Benz E-Class E 350 Sport 4MATIC AWD 4dr Sedan,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2010-mercedes-benz-class/7298749083.html,Mar 29
50,"$6,000",Sacramento,2009 TOYOTA COROLLA LE - Gas Saver,https://sacramento.craigslist.org/cto/d/sacramento-2009-toyota-corolla-le-gas/7298749010.html,Mar 29
51,"$9,371",+ CAR EXPO AUTO CENTER,2011 Ford Ranger XL Automatic! -TOP $$$ FOR YOUR TRADE!!,https://sacramento.craigslist.org/ctd/d/sacramento-2011-ford-ranger-xl/7298748655.html,Mar 29
52,"$13,998",+ High Class Auto Sales,2014 Audi A4 2.0T quattro Premium Plus AWD 4dr Sedan 8A,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2014-audi-a4-20t-quattro/7298748451.html,Mar 29
53,"$11,998",+ High Class Auto Sales,2005 Infiniti G35 Base Rwd 2dr Coupe,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2005-infiniti-g35-base/7298748239.html,Mar 29
54,$895,down drives away/Sacramento/We do SSI LOANS,Clean * 2013 Chevy Impala * Bad Credit NO PROBLEM * Tax Refund Sale,https://sacramento.craigslist.org/ctd/d/clean-chevy-impala-bad-credit-no/7298748002.html,Mar 29
55,"$5,998",+ High Class Auto Sales,2004 Lexus RX 330 Base AWD 4dr SUV,https://sacramento.craigslist.org/ctd/d/rancho-cordova-2004-lexus-rx-330-base/7298747934.html,Mar 29
56,"$15,000",Citrus Heights,2004 Ford F-250 lariat,https://sacramento.craigslist.org/cto/d/citrus-heights-2004-ford-250-lariat/7298747436.html,Mar 29
