,Price,Location,Title,Link,Date
41,"$23,995",Trade Ins Welcome!,2017 Jeep Grand Cherokee SPORT UTILITY 4 $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2017-jeep-grand-cherokee/7297763250.html,Mar 27
42,"$11,995",Trade Ins Welcome!,2013 MINI Cooper S Countryman  $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2013-mini-cooper/7297763145.html,Mar 27
43,"$18,495",Trade Ins Welcome!,2017 Volkswagen Jetta GLI Automatic $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2017-volkswagen-jetta-gli/7297763024.html,Mar 27
44,"$31,495",Trade Ins Welcome!,2017 BMW X5 xDrive35i Sport *1Owner! $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2017-bmw-x5-xdrive35i/7297762897.html,Mar 27
45,"$10,800",Call *224-208-8912*for Instant Availability-Updated Location,2011 Toyota Camry XLE SKU:BU230010 Sedan,https://chicago.craigslist.org/chc/ctd/d/libertyville-2011-toyota-camry-xle/7297762857.html,Mar 27
46,"$33,695",Trade Ins Welcome!,2014 Mercedes-Benz GL-Class 4MATIC 4dr GL 550 $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2014-mercedes-benz-gl/7297762792.html,Mar 27
47,"$15,495",Trade Ins Welcome!,2017 MINI Cooper Clubman  $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2017-mini-cooper-clubman/7297762655.html,Mar 27
48,"$15,195",Trade Ins Welcome!,2017 Nissan Altima SEDAN 4-DR $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2017-nissan-altima-sedan/7297762548.html,Mar 27
49,"$16,895",Trade Ins Welcome!,2018 Nissan Altima SEDAN 4-DR $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2018-nissan-altima-sedan/7297762417.html,Mar 27
50,"$5,999",*2010* *DODGE* *JOURNEY* *SE*,2010 DODGE JOURNEY SE,https://chicago.craigslist.org/chc/ctd/d/worth-2010-dodge-journey-se/7297762400.html,Mar 27
51,"$18,995",Trade Ins Welcome!,2017 Mazda Mazda6 SEDAN $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2017-mazda-mazda6-sedan/7297762278.html,Mar 27
52,"$7,999",*2007* *INFINITI* *G35* **,2007 INFINITI G35,https://chicago.craigslist.org/chc/ctd/d/worth-2007-infiniti-g35/7297762195.html,Mar 27
53,"$26,995",Trade Ins Welcome!,2017 Audi A4 SEDAN 4-DR $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2017-audi-a4-sedan-dr/7297762168.html,Mar 27
54,"$21,195",Trade Ins Welcome!,2016 BMW X3 1 Owner! Low Miles! $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2016-bmw-x3-owner-low/7297762051.html,Mar 27
55,"$7,999",*2012* *GMC* *ACADIA* *SLE*,2012 GMC ACADIA SLE,https://chicago.craigslist.org/chc/ctd/d/worth-2012-gmc-acadia-sle/7297762002.html,Mar 27
56,"$16,995",Trade Ins Welcome!,2017 Volkswagen Jetta 1.8T SEL Automatic $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2017-volkswagen-jetta-18t/7297761920.html,Mar 27
57,"$3,000",N/A,🔥2008 JEEP PATRIOT LIMITED 🔥,https://chicago.craigslist.org/chc/cto/d/racine-2008-jeep-patriot-limited/7297760809.html,Mar 27
58,"$3,777",CHEVY IMPALA WWW.YOURCHOICEAUTOS.COM,04 CHEVY IMPALA / 06 HONDA CIVIC / 08 HONDA ACCORD / 15 NISSAN ALTIMA,https://chicago.craigslist.org/sox/ctd/d/04-chevy-impala-06-honda-civic-08-honda/7297760625.html,Mar 27
59,"$7,939",Call *224-208-8912*for Instant Availability-Updated Location,2007 Lexus ES 350 SKU:72122661 Sedan,https://chicago.craigslist.org/chc/ctd/d/libertyville-2007-lexus-es-350-sku-sedan/7297760549.html,Mar 27
60,"$12,500",wayne,2005 Chevrolet Van 2500,https://chicago.craigslist.org/wcl/cto/d/wayne-2005-chevrolet-van-2500/7297759832.html,Mar 27
61,"$11,500",South,2004 Jeep  Wrangler lifted,https://chicago.craigslist.org/chc/cto/d/chicago-2004-jeep-wrangler-lifted/7297758977.html,Mar 27
62,"$14,900",_Toyota_ _Camry_ _Sedan_,*2016* *Toyota* *Camry* *4dr Sdn I4 Auto SE w/Special Edition Pkg (Nat,https://chicago.craigslist.org/chc/ctd/d/waukegan-2016-toyota-camry-4dr-sdn-i4/7297757600.html,Mar 27
63,"$5,950",Wheeling,2008 Toyota RAV4 sport utility 4 CYLINDER,https://chicago.craigslist.org/nch/cto/d/wheeling-2008-toyota-rav4-sport-utility/7297757244.html,Mar 27
64,"$29,498",_Nissan_ _Armada_ _SUV_,2017 Nissan Armada SL,https://chicago.craigslist.org/chc/ctd/d/oak-lawn-2017-nissan-armada-sl/7297756249.html,Mar 27
65,"$16,598",_Hyundai_ _Tucson_ _SUV_,2017 Hyundai Tucson Sport,https://chicago.craigslist.org/chc/ctd/d/oak-lawn-2017-hyundai-tucson-sport/7297756146.html,Mar 27
66,"$16,222",_Ford_ _Escape_ _SUV_,2017 Ford Escape SE,https://chicago.craigslist.org/chc/ctd/d/oak-lawn-2017-ford-escape-se/7297756048.html,Mar 27
67,"$26,888",_Ford_ _Escape_ _SUV_,2020 Ford Escape Titanium Hybrid,https://chicago.craigslist.org/chc/ctd/d/oak-lawn-2020-ford-escape-titanium/7297755914.html,Mar 27
68,"$5,999",Park ridge,Luxury daily-driver C350 Mercedes-Benz 107k Miles,https://chicago.craigslist.org/chc/cto/d/park-ridge-luxury-daily-driver-c350/7297755510.html,Mar 27
69,"$3,999",*2002* *TOYOTA* *CAMRY* *LE*,2002 TOYOTA CAMRY LE,https://chicago.craigslist.org/chc/ctd/d/worth-2002-toyota-camry-le/7297755359.html,Mar 27
70,"$4,999",*2007* *AUDI* *A4* *3.2* *CABRIOLET* *QUATTRO*,2007 AUDI A4 3.2 CABRIOLET QUATTRO,https://chicago.craigslist.org/chc/ctd/d/worth-2007-audi-a4-32-cabriolet-quattro/7297755128.html,Mar 27
71,"$6,999",*2013* *DODGE* *JOURNEY* *SXT*,2013 DODGE JOURNEY SXT,https://chicago.craigslist.org/chc/ctd/d/worth-2013-dodge-journey-sxt/7297754897.html,Mar 27
72,"$5,999",*2012* *HYUNDAI* *SONATA* *SE*,2012 HYUNDAI SONATA SE,https://chicago.craigslist.org/chc/ctd/d/worth-2012-hyundai-sonata-se/7297754653.html,Mar 27
73,"$5,999",*2013* *CHEVROLET* *SONIC* *LT*,2013 CHEVROLET SONIC LT,https://chicago.craigslist.org/chc/ctd/d/worth-2013-chevrolet-sonic-lt/7297754428.html,Mar 27
74,"$5,999",*2007* *LEXUS* *IS* *250*,2007 LEXUS IS 250,https://chicago.craigslist.org/chc/ctd/d/worth-2007-lexus-is-250/7297754196.html,Mar 27
75,"$1,900",+ First Marshall Auto Auction,2004 BMW 3 Series 325i -Auction Pricing ,https://chicago.craigslist.org/nch/ctd/d/dolton-2004-bmw-series-325i-auction/7297754084.html,Mar 27
76,"$3,995","SKOKIE, IL",2006 HONDA CIVIC LX REMOTE START BACKUP CAMERA CD KEYLESS ENTRY 543269,https://chicago.craigslist.org/nch/ctd/d/skokie-2006-honda-civic-lx-remote-start/7297753990.html,Mar 27
77,"$4,999",*2006* *PONTIAC* *TORRENT* **,2006 PONTIAC TORRENT,https://chicago.craigslist.org/chc/ctd/d/worth-2006-pontiac-torrent/7297753963.html,Mar 27
78,"$6,750",Mazda Mazda3 Liquid Silver Metallic,2012 Mazda Mazda3 i Grand Touring - sedan,https://chicago.craigslist.org/nwc/ctd/d/crystal-lake-2012-mazda-mazda3-grand/7297751403.html,Mar 27
79,"$42,999",Crystal Lake,2017 Mercedes Benz C43 AMG,https://chicago.craigslist.org/nwc/cto/d/crystal-lake-2017-mercedes-benz-c43-amg/7297751342.html,Mar 27
80,"$5,990",Jeep Grand_ Cherokee Light Graystone,2006 Jeep Grand Cherokee Laredo - SUV,https://chicago.craigslist.org/wcl/ctd/d/addison-2006-jeep-grand-cherokee-laredo/7297750021.html,Mar 27
81,"$1,500",WAUKEGANAUTOAUCTION.COM OPEN TO PUBLIC OVER 200 CARS WEEKLY,2007 TOYOTA PRIUS / 2002 ACURA RSX / 2005 MAZDA6 / 2013 CHEVY SPARK,https://chicago.craigslist.org/nch/ctd/d/waukegan-2007-toyota-prius-2002-acura/7297748779.html,Mar 27
82,"$1,900",+ First Marshall Auto Auction,2005 Mercedes-Benz M-Class 3.7L -Auction Pricing ,https://chicago.craigslist.org/chc/ctd/d/dolton-2005-mercedes-benz-class-37l/7297747752.html,Mar 27
83,"$13,500",Chicago,2010 Toyota 4Runner SR5 4x4,https://chicago.craigslist.org/chc/cto/d/chicago-2010-toyota-4runner-sr5-4x4/7297747336.html,Mar 27
84,"$24,485",Call *224-208-8912*for Instant Availability-Updated Location,2015 Jeep Wrangler Sport 4x4 4WD Four Wheel Drive SKU:FL738858,https://chicago.craigslist.org/chc/ctd/d/libertyville-2015-jeep-wrangler-sport/7297745747.html,Mar 27
85,"$4,300",Chicago,Acura MDX 2006   4X4   All wheel drive  7 seater,https://chicago.craigslist.org/chc/cto/d/chicago-acura-mdx-x4-all-wheel-drive/7297744354.html,Mar 27
86,"$11,900",Genoa City,2014 Buick Enclave,https://chicago.craigslist.org/nch/ctd/d/pell-lake-2014-buick-enclave/7297742598.html,Mar 27
87,"$20,999",Call *224-208-8912*for Instant Availability-Updated Location,2012 Toyota 4Runner SR5 4x4 4WD Four Wheel Drive SKU:C5094569,https://chicago.craigslist.org/chc/ctd/d/libertyville-2012-toyota-4runner-sr5/7297741748.html,Mar 27
88,"$4,450",wayne,2009 Chevrolet Transverse,https://chicago.craigslist.org/wcl/cto/d/wayne-2009-chevrolet-transverse/7297741727.html,Mar 27
89,"$7,499",MIDWAY DODGE,2010 Honda Accord EXL 2.4 EX L 2.4 EX-L 2.4 FOR ONLY $121/mo!,https://chicago.craigslist.org/sox/ctd/d/chicago-2010-honda-accord-exl-24-ex-24/7297740996.html,Mar 27
90,"$8,249",MIDWAY DODGE,2015 Nissan Altima 2.5 FOR ONLY $133/mo!,https://chicago.craigslist.org/wcl/ctd/d/chicago-2015-nissan-altima-25-for-only/7297740922.html,Mar 27
91,"$8,249",MIDWAY DODGE,2015 Nissan Altima 2.5 FOR ONLY $133/mo!,https://chicago.craigslist.org/chc/ctd/d/chicago-2015-nissan-altima-25-for-only/7297740897.html,Mar 27
92,"$23,990",TOUCHLESS DELIVERY TO YOUR HOME,2014 Audi Q7 3.0T S line Prestige Sport Utility 4D suv Silver -,https://chicago.craigslist.org/nch/ctd/d/chicago-2014-audi-q7-30t-line-prestige/7297739464.html,Mar 27
93,"$26,590",TOUCHLESS DELIVERY TO YOUR HOME,2016 INFINITI QX60 3.5 Sport Utility 4D suv Green - FINANCE ONLINE,https://chicago.craigslist.org/nch/ctd/d/chicago-2016-infiniti-qx60-35-sport/7297739457.html,Mar 27
94,"$19,995",2017 Buick Encore Napleton River Oaks Cadillac,2017 Buick Encore FWD 4dr Sport Touring -,https://chicago.craigslist.org/sox/ctd/d/calumet-city-2017-buick-encore-fwd-4dr/7297739889.html,Mar 27
95,"$1,900",+ First Marshall Auto Auction,2006 Chevrolet Chevy Tahoe Commercial -Auction Pricing 🔥,https://chicago.craigslist.org/nch/ctd/d/dolton-2006-chevrolet-chevy-tahoe/7297739134.html,Mar 27
96,"$2,450",Argyle,2010 ford f 150 regular cab runs good 2 wd  a real deal heres guys,https://chicago.craigslist.org/nch/cto/d/argyle-2010-ford-150-regular-cab-runs/7297738825.html,Mar 27
97,"$20,995","Grayslake, IL",2011 Chevrolet Chevy Tahoe LTZ,https://chicago.craigslist.org/nwc/ctd/d/grayslake-2011-chevrolet-chevy-tahoe-ltz/7297737660.html,Mar 27
98,"$24,295","Joliet, IL",2015 Dodge Durango R/T,https://chicago.craigslist.org/wcl/ctd/d/joliet-2015-dodge-durango-t/7297737465.html,Mar 27
99,"$7,995","Midlothian, IL",2013 Hyundai Accent,https://chicago.craigslist.org/sox/ctd/d/robbins-2013-hyundai-accent/7297737353.html,Mar 27
100,"$21,795","Highland, IN",2019 Chrysler 300 300S,https://chicago.craigslist.org/nwi/ctd/d/highland-2019-chrysler/7297737354.html,Mar 27
101,"$13,995",Call *224-208-8912*for Instant Availability-Updated Location,2013 Subaru Outback 2.5i Premium AWD All Wheel Drive SKU:D3203808,https://chicago.craigslist.org/chc/ctd/d/libertyville-2013-subaru-outback-25i/7297736003.html,Mar 27
102,"$8,950",wayne,2012 GMC Acadia SLE,https://chicago.craigslist.org/wcl/cto/d/wayne-2012-gmc-acadia-sle/7297735511.html,Mar 27
103,$518,CREDIT SCORE DOESN'T MATTER,Get a 2015 Cadillac Escalade ESV for $518/mo BAD CREDIT NO PROBLEM,https://chicago.craigslist.org/nch/ctd/d/chicago-get-2015-cadillac-escalade-esv/7297733823.html,Mar 27
104,"$5,600",Chicago,2007 Lexus is250,https://chicago.craigslist.org/chc/cto/d/chicago-2007-lexus-is250/7297732918.html,Mar 27
105,"$18,590",TOUCHLESS DELIVERY TO YOUR HOME,2015 Mitsubishi Outlander Sport GT Sport Utility 4D hatchback Red -,https://chicago.craigslist.org/nwi/ctd/d/hobart-2015-mitsubishi-outlander-sport/7297730418.html,Mar 27
106,"$20,590",TOUCHLESS DELIVERY TO YOUR HOME,2020 Kia Soul S Wagon 4D wagon Gray - FINANCE ONLINE,https://chicago.craigslist.org/nwi/ctd/d/hobart-2020-kia-soul-wagon-4d-wagon/7297730390.html,Mar 27
107,"$1,400",+ First Marshall Auto Auction,2010 Hyundai Elantra GLS -Auction Pricing ,https://chicago.craigslist.org/chc/ctd/d/dolton-2010-hyundai-elantra-gls-auction/7297729187.html,Mar 27
108,"$7,500",Berwyn,2011 Chevrolet Equinox LT,https://chicago.craigslist.org/wcl/cto/d/berwyn-2011-chevrolet-equinox-lt/7297727038.html,Mar 27
109,"$17,500",Naperville,2013 Mercedes Benz C 350 4matic  Sport Coupe,https://chicago.craigslist.org/nch/cto/d/naperville-2013-mercedes-benz-350/7297726650.html,Mar 27
110,"$1,300",+ First Marshall Auto Auction,2008 Dodge Avenger SXT -Auction Pricing ,https://chicago.craigslist.org/nch/ctd/d/dolton-2008-dodge-avenger-sxt-auction/7297725505.html,Mar 27
111,"$20,994",Call *630-216-4974*for Instant Availability-Updated Location,2017 Toyota RAV4 Limited AWD All Wheel Drive SKU:HW659000,https://chicago.craigslist.org/nwc/ctd/d/westmont-2017-toyota-rav4-limited-awd/7297724581.html,Mar 27
112,"$4,950",N/A,2012 Ford Escape*** **VERY TRUSTY  & RELIABLE **,https://chicago.craigslist.org/sox/ctd/d/gary-2012-ford-escape-very-trusty/7297723880.html,Mar 27
113,"$27,590",TOUCHLESS DELIVERY TO YOUR HOME,2019 Hyundai Veloster N Coupe 3D coupe White - FINANCE ONLINE,https://chicago.craigslist.org/nwc/ctd/d/park-ridge-2019-hyundai-veloster-coupe/7297721986.html,Mar 27
114,"$43,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Buick Enclave Premium Sport Utility 4D suv Black - FINANCE ONLINE,https://chicago.craigslist.org/nwc/ctd/d/park-ridge-2020-buick-enclave-premium/7297718743.html,Mar 27
115,"$27,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Buick Encore GX Essence Sport Utility 4D suv Blue - FINANCE,https://chicago.craigslist.org/sox/ctd/d/riverdale-2020-buick-encore-gx-essence/7297718753.html,Mar 27
116,"$36,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Audi Q5 45 TFSI Titanium Premium Sport Utility 4D suv Black -,https://chicago.craigslist.org/sox/ctd/d/riverdale-2020-audi-q5-45-tfsi-titanium/7297718685.html,Mar 27
117,"$11,900",_Nissan_ _Sentra_ _Sedan_,*2016* *Nissan* *Sentra* *4dr Sdn I4 CVT SV*,https://chicago.craigslist.org/chc/ctd/d/waukegan-2016-nissan-sentra-4dr-sdn-i4/7297716369.html,Mar 27
118,"$4,488",Gary,2004 Chevy Avalanche 4x4****  CLEAN Work Transportation,https://chicago.craigslist.org/nwi/ctd/d/gary-2004-chevy-avalanche-4x4-clean/7297711435.html,Mar 27
119,"$31,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Alfa Romeo Stelvio Ti Sport Utility 4D hatchback Blue - FINANCE,https://chicago.craigslist.org/chc/ctd/d/chicago-2018-alfa-romeo-stelvio-ti/7297711047.html,Mar 27
0,"$14,990",TOUCHLESS DELIVERY TO YOUR HOME,2012 Mercedes-Benz C-Class C 300 4MATIC Luxury Sedan 4D sedan Gray -,https://chicago.craigslist.org/chc/ctd/d/chicago-2012-mercedes-benz-class-300/7297710236.html,Mar 27
1,"$26,590",TOUCHLESS DELIVERY TO YOUR HOME,2017 Audi A6 2.0T Premium Sedan 4D sedan White - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2017-audi-a6-20t-premium-sedan/7297710222.html,Mar 27
2,"$29,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 Alfa Romeo Giulia Ti Sedan 4D sedan Red - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2017-alfa-romeo-giulia-ti-sedan/7297710223.html,Mar 27
3,"$18,990",TOUCHLESS DELIVERY TO YOUR HOME,2015 Hyundai Genesis 3.8 Sedan 4D sedan Gray - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2015-hyundai-genesis-38-sedan/7297710197.html,Mar 27
4,"$15,590",TOUCHLESS DELIVERY TO YOUR HOME,2013 Acura TSX Sedan 4D sedan Red - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2013-acura-tsx-sedan-4d-sedan/7297710179.html,Mar 27
5,"$43,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Caddy Cadillac XT5 Premium Luxury Sport Utility 4D suv Black -,https://chicago.craigslist.org/chc/ctd/d/chicago-2020-caddy-cadillac-xt5-premium/7297710183.html,Mar 27
6,"$29,590",TOUCHLESS DELIVERY TO YOUR HOME,2015 Land Rover LR4 HSE LUX Sport Utility 4D suv Gray - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2015-land-rover-lr4-hse-lux/7297710168.html,Mar 27
7,"$18,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 FIAT 500X Lounge Sport Utility 4D hatchback Black - FINANCE,https://chicago.craigslist.org/chc/ctd/d/chicago-2017-fiat-500x-lounge-sport/7297710148.html,Mar 27
8,"$26,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Hyundai Sonata SEL Plus Sedan 4D sedan Gray - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2020-hyundai-sonata-sel-plus/7297710096.html,Mar 27
9,"$29,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 BMW 5 Series 530i Sedan 4D sedan Blue - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2017-bmw-series-530i-sedan-4d/7297710097.html,Mar 27
10,"$26,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Mitsubishi Outlander PHEV GT Sport Utility 4D suv Gray - FINANCE,https://chicago.craigslist.org/chc/ctd/d/chicago-2018-mitsubishi-outlander-phev/7297710218.html,Mar 27
11,"$35,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Lexus RX RX 350 Sport Utility 4D suv Silver - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2018-lexus-rx-rx-350-sport/7297710195.html,Mar 27
12,"$28,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 Lincoln Continental Reserve Sedan 4D sedan Black - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2017-lincoln-continental/7297710201.html,Mar 27
13,"$24,590",TOUCHLESS DELIVERY TO YOUR HOME,2013 Land Rover Range Rover Evoque Pure Premium Sport Utility 4D suv,https://chicago.craigslist.org/chc/ctd/d/chicago-2013-land-rover-range-rover/7297710170.html,Mar 27
14,"$30,590",TOUCHLESS DELIVERY TO YOUR HOME,2017 Dodge Challenger R/T Coupe 2D coupe Orange - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2017-dodge-challenger-t-coupe/7297710160.html,Mar 27
15,"$19,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Mitsubishi Outlander ES Sport Utility 4D suv Red - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2020-mitsubishi-outlander-es/7297710161.html,Mar 27
16,"$48,590",TOUCHLESS DELIVERY TO YOUR HOME,2020 Kia Telluride SX Sport Utility 4D suv Gray - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2020-kia-telluride-sx-sport/7297710131.html,Mar 27
17,"$27,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Audi A6 2.0T Premium Plus Sedan 4D sedan Blue - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2018-audi-a6-20t-premium-plus/7297710141.html,Mar 27
18,"$21,990",TOUCHLESS DELIVERY TO YOUR HOME,2015 Lincoln MKX Sport Utility 4D suv Silver - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2015-lincoln-mkx-sport-utility/7297710124.html,Mar 27
19,"$41,590",TOUCHLESS DELIVERY TO YOUR HOME,2020 Lexus ES ES 350 F SPORT Sedan 4D sedan Gray - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2020-lexus-es-es-350-sport/7297710072.html,Mar 27
20,"$22,590",TOUCHLESS DELIVERY TO YOUR HOME,2018 Hyundai Sonata Limited 2.0T Sedan 4D sedan White - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2018-hyundai-sonata-limited-20t/7297710075.html,Mar 27
21,"$13,990",TOUCHLESS DELIVERY TO YOUR HOME,2013 Volvo S60 T5 Premier Sedan 4D sedan Red - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2013-volvo-s60-t5-premier-sedan/7297710199.html,Mar 27
22,"$42,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Lincoln Continental Reserve Sedan 4D sedan Blue - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2019-lincoln-continental/7297710126.html,Mar 27
23,"$14,590",TOUCHLESS DELIVERY TO YOUR HOME,2013 Acura ILX 2.0L Sedan 4D sedan Black - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2013-acura-ilx-20l-sedan-4d/7297710106.html,Mar 27
24,"$40,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Lincoln Nautilus Reserve Sport Utility 4D suv Brown - FINANCE,https://chicago.craigslist.org/chc/ctd/d/chicago-2019-lincoln-nautilus-reserve/7297710051.html,Mar 27
25,"$25,590",TOUCHLESS DELIVERY TO YOUR HOME,2017 Alfa Romeo Giulia Sedan 4D sedan Black - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2017-alfa-romeo-giulia-sedan-4d/7297710081.html,Mar 27
26,"$5,950",Gary,"2013 FORD FOCUS**** GAS SAVER, VERY TRUSTY  & RELIABLE **",https://chicago.craigslist.org/sox/ctd/d/gary-2013-ford-focus-gas-saver-very/7297710301.html,Mar 27
27,"$6,988",N/A,2007 Infinity M45**NAVIGATION **ONLY,https://chicago.craigslist.org/wcl/ctd/d/lansing-2007-infinity-m45navigation-only/7297709355.html,Mar 27
28,"$2,950",N/A,"2006 FORD FOCUS**** GAS SAVER, VERY TRUSTY  & RELIABLE **",https://chicago.craigslist.org/sox/ctd/d/gary-2006-ford-focus-gas-saver-very/7297709062.html,Mar 27
29,"$6,988",N/A,2006 GMC SIERRA 4X4**LEATHER & 4DOOR** SUPER CLEAN,https://chicago.craigslist.org/nwi/ctd/d/orland-park-2006-gmc-sierra-4x4leather/7297708636.html,Mar 27
30,"$16,800",Willowbrook,"Fully Loaded 2015 Gti autobahn PP, With LP DCC, DA,& Nav.",https://chicago.craigslist.org/nch/cto/d/willowbrook-fully-loaded-2015-gti/7297706615.html,Mar 27
31,"$17,990",TOUCHLESS DELIVERY TO YOUR HOME,2015 Volvo S60 T5 Premier Sedan 4D sedan Blue - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2015-volvo-s60-t5-premier-sedan/7297705562.html,Mar 27
32,"$4,800",N/A,2001 Jeep Cherokee Sport XJ - Lifted o.b.o,https://chicago.craigslist.org/chc/cto/d/chicago-2001-jeep-cherokee-sport-xj/7297704638.html,Mar 27
33,"$18,991",Call *630-216-4974*for Instant Availability-Updated Location,2017 BMW i3 94 Ah SKU:HV892509 Hatchback,https://chicago.craigslist.org/nwc/ctd/d/westmont-2017-bmw-i3-94-ah-skuhv/7297701997.html,Mar 27
34,"$5,950",N/A,2012 Scion Tc**150k**CLEAN inside and out****WOW ONLY,https://chicago.craigslist.org/nwi/ctd/d/gary-2012-scion-tc150kclean-inside-and/7297699614.html,Mar 27
35,"$22,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 Lincoln MKC Reserve Sport Utility 4D suv Blue - FINANCE ONLINE,https://chicago.craigslist.org/wcl/ctd/d/oak-park-2017-lincoln-mkc-reserve-sport/7297699443.html,Mar 27
36,"$5,991",Call *630-216-4974*for Instant Availability-Updated Location,2008 Honda Civic LX SKU:8L057487 Sedan,https://chicago.craigslist.org/nwc/ctd/d/westmont-2008-honda-civic-lx-sku8l-sedan/7297698144.html,Mar 27
37,"$6,795",Call *224-208-8912*for Instant Availability-Updated Location,2011 BMW 3 Series 335i xDrive AWD All Wheel Drive SKU:BE619340,https://chicago.craigslist.org/chc/ctd/d/libertyville-2011-bmw-series-335i/7297698043.html,Mar 27
38,"$4,800",N/A,2005 Mercedes-benz E500**130k**CLEAN inside and out****WOW ONLY,https://chicago.craigslist.org/nwi/ctd/d/gary-2005-mercedes-benz-e500130kclean/7297697992.html,Mar 27
39,"$27,000",Call *630-216-8086*for Instant Availability-Updated Location,2015 Maserati Ghibli S Q4 AWD All Wheel Drive SKU:F1158604,https://chicago.craigslist.org/nwc/ctd/d/naperville-2015-maserati-ghibli-q4-awd/7297697058.html,Mar 27
40,"$4,998",Gary,2011 Chevy Impala**120k** ECONOMICAL AND RELIABLE,https://chicago.craigslist.org/sox/ctd/d/gary-2011-chevy-impala120k-economical/7297696411.html,Mar 27
41,"$25,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Lincoln MKZ Select Sedan 4D sedan Silver - FINANCE ONLINE,https://chicago.craigslist.org/nwi/ctd/d/hobart-2018-lincoln-mkz-select-sedan-4d/7297694549.html,Mar 27
42,"$5,000",Forest Park,BMW 528i,https://chicago.craigslist.org/chc/cto/d/forest-park-bmw-528i/7297694643.html,Mar 27
43,"$25,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 Jag Jaguar XF XF 20d Premium Sedan 4D sedan White - FINANCE,https://chicago.craigslist.org/nwi/ctd/d/hobart-2017-jag-jaguar-xf-xf-20d/7297692375.html,Mar 27
44,"$25,895",CALL*630-239-1201*for Instant Availability-Updated Location,2018 Audi A4 Premium AWD All Wheel Drive SKU:JA131580,https://chicago.craigslist.org/nch/ctd/d/westmont-2018-audi-a4-premium-awd-all/7297690252.html,Mar 27
