,Price,Location,Title,Link,Date
62,"$20,590",TOUCHLESS DELIVERY TO YOUR HOME,2014 BMW 4 Series 428i Coupe 2D coupe Black - FINANCE ONLINE,https://newyork.craigslist.org/wch/ctd/d/valhalla-2014-bmw-series-428i-coupe-2d/7298640985.html,Mar 29
63,"$18,000",_Subaru_ _Impreza_ _Sedan_,2020 Subaru Impreza Base,https://newyork.craigslist.org/fct/ctd/d/norwalk-2020-subaru-impreza-base/7298635486.html,Mar 29
64,"$24,000","Elmont, NY",2018 Honda CR-V EX-L AWD,https://newyork.craigslist.org/que/cto/d/elmont-2018-honda-cr-ex-awd/7298634106.html,Mar 29
65,"$5,999",LONG ISLAND in house dmv,2008 Hyundai Elantra 26 k GOOD CARFAX,https://newyork.craigslist.org/lgi/cto/d/stamford-2008-hyundai-elantra-26-good/7298631364.html,Mar 29
66,"$4,500",Baldwin LI,2007 Honda Accord exl Low miles,https://newyork.craigslist.org/lgi/cto/d/baldwin-2007-honda-accord-exl-low-miles/7298629825.html,Mar 29
67,"$18,995",Bayside,2017 Nissan Rogue AWD SV Wagon,https://newyork.craigslist.org/que/ctd/d/bayside-2017-nissan-rogue-awd-sv-wagon/7298626931.html,Mar 29
68,"$44,523",Call *914-215-7421* for Instant Availability,2018 Chevrolet Suburban Premier SKU:JR356998 SUV,https://newyork.craigslist.org/wch/ctd/d/new-rochelle-2018-chevrolet-suburban/7298626643.html,Mar 29
69,"$24,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Audi A4 Ultra Premium Sedan 4D sedan Red - FINANCE ONLINE,https://newyork.craigslist.org/mnh/ctd/d/new-york-2018-audi-a4-ultra-premium/7298626200.html,Mar 29
70,"$14,990",TOUCHLESS DELIVERY TO YOUR HOME,2016 Ford CMAX Hybrid SE Wagon 4D wagon Silver - FINANCE ONLINE,https://newyork.craigslist.org/mnh/ctd/d/new-york-2016-ford-cmax-hybrid-se-wagon/7298626192.html,Mar 29
71,"$16,990",TOUCHLESS DELIVERY TO YOUR HOME,2016 Ford CMAX Hybrid SEL Wagon 4D wagon Red - FINANCE ONLINE,https://newyork.craigslist.org/mnh/ctd/d/new-york-2016-ford-cmax-hybrid-sel/7298626197.html,Mar 29
72,"$26,590",TOUCHLESS DELIVERY TO YOUR HOME,2018 Audi A4 Ultra Premium Sedan 4D sedan Blue - FINANCE ONLINE,https://newyork.craigslist.org/mnh/ctd/d/new-york-2018-audi-a4-ultra-premium/7298626188.html,Mar 29
73,"$43,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Buick Enclave Premium Sport Utility 4D suv Black - FINANCE ONLINE,https://newyork.craigslist.org/mnh/ctd/d/new-york-2020-buick-enclave-premium/7298626191.html,Mar 29
74,"$18,590",TOUCHLESS DELIVERY TO YOUR HOME,2013 Mercedes-Benz E-Class E 350 4MATIC Sedan 4D sedan Gray - FINANCE,https://newyork.craigslist.org/mnh/ctd/d/new-york-2013-mercedes-benz-class-350/7298626187.html,Mar 29
75,"$21,590",TOUCHLESS DELIVERY TO YOUR HOME,2013 Mercedes-Benz E-Class E 550 4MATIC Sedan 4D sedan Black - FINANCE,https://newyork.craigslist.org/mnh/ctd/d/new-york-2013-mercedes-benz-class-550/7298626166.html,Mar 29
76,"$15,590",TOUCHLESS DELIVERY TO YOUR HOME,2013 Acura TSX Sedan 4D sedan Red - FINANCE ONLINE,https://newyork.craigslist.org/mnh/ctd/d/new-york-2013-acura-tsx-sedan-4d-sedan/7298626138.html,Mar 29
77,"$15,990",TOUCHLESS DELIVERY TO YOUR HOME,2014 Acura TSX Sedan 4D sedan White - FINANCE ONLINE,https://newyork.craigslist.org/mnh/ctd/d/new-york-2014-acura-tsx-sedan-4d-sedan/7298626164.html,Mar 29
78,"$13,990",TOUCHLESS DELIVERY TO YOUR HOME,2016 Hyundai Sonata Hybrid SE Sedan 4D sedan White - FINANCE ONLINE,https://newyork.craigslist.org/mnh/ctd/d/new-york-2016-hyundai-sonata-hybrid-se/7298626134.html,Mar 29
79,"$4,500",N/A,Infiniti Coupe Sport,https://newyork.craigslist.org/jsy/cto/d/new-milford-infiniti-coupe-sport/7298624578.html,Mar 29
80,"$23,295",Call *914-215-5091* for Instant Availability,2017 BMW X1 xDrive28i AWD All Wheel Drive SKU:H4A65894,https://newyork.craigslist.org/wch/ctd/d/mount-kisco-2017-bmw-x1-xdrive28i-awd/7298612774.html,Mar 29
81,"$20,995",Call *347-227-1643* for Instant Availability,2016 Audi A6 3.0T Premium Plus AWD All Wheel Drive SKU:GN069847,https://newyork.craigslist.org/wch/ctd/d/white-plains-2016-audi-a6-30t-premium/7298610869.html,Mar 29
82,"$10,999","Baldwin, New York",2006 Lexus GX 470,https://newyork.craigslist.org/lgi/cto/d/baldwin-2006-lexus-gx-470/7298602071.html,Mar 29
83,"$6,500",Midtown East,Honda Accord,https://newyork.craigslist.org/mnh/cto/d/new-york-honda-accord/7298600589.html,Mar 29
84,"$12,500",BY OWNER,2014 GMC YUKON SLT 5.3  !!! Super Clean !!!,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2014-gmc-yukon-slt-53-super/7298599921.html,Mar 29
85,"$15,000",Brooklyn,*Super! Super! DEAL! 2003 GMC SAVANA* (small school bus) 5631k MLS,https://newyork.craigslist.org/brk/cto/d/brooklyn-super-super-deal-2003-gmc/7298598586.html,Mar 29
86,"$5,700",Staten Island,*** 2008 Jeep Grand Cherokee  4x4 ***,https://newyork.craigslist.org/stn/cto/d/staten-island-jeep-grand-cherokee-4x4/7298595768.html,Mar 29
87,"$5,295",Bronx,Land Rover LR2,https://newyork.craigslist.org/brx/cto/d/bronx-land-rover-lr2/7298595160.html,Mar 29
88,"$5,900",Brooklyn,2007 Honda Odyssey  One Owner,https://newyork.craigslist.org/brk/cto/d/new-york-2007-honda-odyssey-one-owner/7298587704.html,Mar 29
89,"$10,850",brooklyn,"2015 Subaru Forester 2,5 premium AWD 4 CYL Black Loaded 100% Carfax",https://newyork.craigslist.org/brk/ctd/d/brooklyn-2015-subaru-forester-25/7298583837.html,Mar 29
90,"$9,980",BROOKLYN,2016 Chrysler Town & Country Touring Fully loaded BLACK Cheap PRICE,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2016-chrysler-town-country/7298582462.html,Mar 29
91,"$12,900",Brooklyn ny,2013 Audi A4 Quattro (AWD),https://newyork.craigslist.org/brk/cto/d/brooklyn-2013-audi-a4-quattro-awd/7298580116.html,Mar 28
92,"$19,600",Brooklyn,2016 Acura MDX tech package 1 owner!,https://newyork.craigslist.org/brk/cto/d/brooklyn-2016-acura-mdx-tech-package/7298579787.html,Mar 28
93,"$13,900",Brooklyn ny,2011 FORD EXPLORER XLT LOADED,https://newyork.craigslist.org/brk/cto/d/brooklyn-2011-ford-explorer-xlt-loaded/7298579634.html,Mar 28
94,"$6,900",Brooklyn ny,2012 MINI COOPER FULLY LOADED,https://newyork.craigslist.org/brk/cto/d/brooklyn-2012-mini-cooper-fully-loaded/7298579335.html,Mar 28
95,"$2,700",N/A,GREAT CAR,https://newyork.craigslist.org/que/cto/d/far-rockaway-great-car/7298577231.html,Mar 28
96,"$1,500",Astoria,2012 kia soul,https://newyork.craigslist.org/que/cto/d/east-elmhurst-2012-kia-soul/7298573569.html,Mar 28
97,"$13,950",Brooklyn,2017 Nissan Pathfinder SV 4WD 1 Owner Clean CarFax,https://newyork.craigslist.org/brk/cto/d/brooklyn-2017-nissan-pathfinder-sv-4wd/7298573047.html,Mar 28
98,"$4,850",Bronx,GREAT CONDITION!! LIMITED TOYOTA SEQUIOA 2004,https://newyork.craigslist.org/brx/cto/d/bronx-great-condition-limited-toyota/7298572791.html,Mar 28
99,"$6,500",North Haven,2012 Honda Civic EX 4CYL Sunroof Runs Excellent!!,https://newyork.craigslist.org/fct/cto/d/north-haven-2012-honda-civic-ex-4cyl/7298572147.html,Mar 28
100,"$5,500",New York,"2012 Fiesta Hatchback - clean title, runs great",https://newyork.craigslist.org/mnh/cto/d/new-york-2012-fiesta-hatchback-clean/7298563750.html,Mar 28
101,"$14,590",Midtown,2001 CORVETTE COUPE MIDNIGHT BLUE HEADS UP AUTO PRISTINE LOW MILES,https://newyork.craigslist.org/mnh/cto/d/norwalk-2001-corvette-coupe-midnight/7298561663.html,Mar 28
102,"$4,500",N/A,BMW,https://newyork.craigslist.org/lgi/cto/d/hempstead-bmw/7298560754.html,Mar 28
103,"$5,000",Flushing,2008 Ford Econoline E350 Super Duty XL Passenger / Work Van,https://newyork.craigslist.org/que/cto/d/bayside-2008-ford-econoline-e350-super/7298557366.html,Mar 28
104,"$5,000",Hemsptead,VAN FORD E350 HEAVY DUTY,https://newyork.craigslist.org/lgi/cto/d/hempstead-van-ford-e350-heavy-duty/7298557014.html,Mar 28
105,"$27,500",Croton on Hudson,"2009 Audi A4 $2,750 OBO",https://newyork.craigslist.org/wch/cto/d/croton-on-hudson-2009-audi-obo/7298553285.html,Mar 28
106,"$11,500",Brooklyn,"2013 Honda Fit SPORT- Under 40,000 miles",https://newyork.craigslist.org/brk/cto/d/brooklyn-2013-honda-fit-sport-under/7298552839.html,Mar 28
107,"$16,500",Jamaica,Nissan maxima 2017,https://newyork.craigslist.org/que/cto/d/jamaica-nissan-maxima-2017/7298550494.html,Mar 28
108,"$3,000",Astoria NY,2005 Nissan Armada,https://newyork.craigslist.org/que/cto/d/astoria-2005-nissan-armada/7298549255.html,Mar 28
109,"$2,950",Bridgeport ct,2008 Honda Fit 5-speed Manual Stick Shift 134k Miles Runs Looks Good!,https://newyork.craigslist.org/wch/cto/d/bridgeport-2008-honda-fit-speed-manual/7298547744.html,Mar 28
110,"$5,495",Staten Island,2012 Nissan Sentra SL 85K  Navigation Backup Camera $5495,https://newyork.craigslist.org/stn/cto/d/staten-island-2012-nissan-sentra-sl-85k/7298547114.html,Mar 28
111,"$9,500",New York,2002 Jeep Wrangler Sahara TJ,https://newyork.craigslist.org/mnh/cto/d/new-york-2002-jeep-wrangler-sahara-tj/7298545583.html,Mar 28
112,"$4,800",Parkslope,Honda ridgeline,https://newyork.craigslist.org/brk/ctd/d/brooklyn-honda-ridgeline/7298542043.html,Mar 28
113,"$6,100",N/A,2008 VW GTI,https://newyork.craigslist.org/wch/cto/d/harrison-2008-vw-gti/7298541118.html,Mar 28
114,"$36,000",FLUSHING QUEENS county,SOLD - 2016 Lexus GS350 F-Sport AWD,https://newyork.craigslist.org/que/cto/d/flushing-sold-lexus-gs350-sport-awd/7298540700.html,Mar 28
115,"$4,000",Parkslope,Chevrolet Colorado 4X4 Z71,https://newyork.craigslist.org/brk/ctd/d/brooklyn-chevrolet-colorado-4x4-z71/7298535295.html,Mar 28
116,"$5,459","Brooklyn, New York",SUV,https://newyork.craigslist.org/brk/cto/d/new-york-suv/7298534115.html,Mar 28
117,"$3,800",Bridgewater,2008 Ford Focus SE,https://newyork.craigslist.org/stn/cto/d/bridgewater-2008-ford-focus-se/7298533498.html,Mar 28
118,"$7,645",Upper West Side,2013 Subaru Impreza hatchback,https://newyork.craigslist.org/mnh/cto/d/new-york-2013-subaru-impreza-hatchback/7298531578.html,Mar 28
119,"$12,500",Elmhurst,2016 Nissan Rogue,https://newyork.craigslist.org/que/cto/d/elmhurst-2016-nissan-rogue/7298529249.html,Mar 28
0,"$16,500",Elmhurst,2015 Chevrolet Silverado 2500HD LT Crew Cab RWD,https://newyork.craigslist.org/que/cto/d/elmhurst-2015-chevrolet-silverado/7298527210.html,Mar 28
1,"$2,449","Queens, Saint Albains",Chevy Equinox,https://newyork.craigslist.org/que/cto/d/saint-albans-chevy-equinox/7298527069.html,Mar 28
2,"$16,900",BY OWNER,2013 FORD F-150 FX4  4x4 V6 EcoBoost 3.5 Engine !!!! Navigation ! F150,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2013-ford-150-fx4-4x4-v6/7298525724.html,Mar 28
3,"$23,500",East Rockaway,"2013 Jeep Wrangler Sahara, 4x4, 1 Owner, 22k Miles, Like New Condition",https://newyork.craigslist.org/lgi/cto/d/east-rockaway-2013-jeep-wrangler-sahara/7298521740.html,Mar 28
4,$500,N/A,Selling My 2005 Infiniti G35x AWD 4Dr x Sedan,https://newyork.craigslist.org/jsy/cto/d/maspeth-selling-my-2005-infiniti-g35x/7298519755.html,Mar 28
5,"$13,500",Ozone Park,2016 Nissan Rogue S AWD,https://newyork.craigslist.org/que/cto/d/ozone-park-2016-nissan-rogue-awd/7298517338.html,Mar 28
6,"$7,800",N/A,2015 SMART FORTWO,https://newyork.craigslist.org/que/cto/d/ridgewood-2015-smart-fortwo/7298515490.html,Mar 28
7,"$8,500",Franklin square,2008 Lexus gs350 Gs 350,https://newyork.craigslist.org/lgi/cto/d/franklin-square-2008-lexus-gs350-gs-350/7298514680.html,Mar 28
8,"$7,500",Floral park,2006 Rx400h rx 400 rx400  rx350 hybrid,https://newyork.craigslist.org/que/cto/d/franklin-square-2006-rx400h-rx-400/7298514142.html,Mar 28
9,"$8,000",Brooklyn,2011 Nissan Murano SL FWD,https://newyork.craigslist.org/brk/cto/d/brooklyn-2011-nissan-murano-sl-fwd/7298511020.html,Mar 28
10,"$11,900",Bronx,2010 Mercedes e350,https://newyork.craigslist.org/brx/cto/d/bronx-2010-mercedes-e350/7298499034.html,Mar 28
11,"$22,900",Long Island,2017 Toyota Sienna XLE,https://newyork.craigslist.org/lgi/cto/d/valley-stream-2017-toyota-sienna-xle/7298495078.html,Mar 28
12,"$15,450",Floral Park,2011 Ford E-250 E-250 Commercial Van,https://newyork.craigslist.org/que/ctd/d/floral-park-2011-ford-250-250/7298491363.html,Mar 28
13,"$41,000",Queens,2015 GMC Yukon SUV,https://newyork.craigslist.org/que/cto/d/ozone-park-2015-gmc-yukon-suv/7298481635.html,Mar 28
14,"$6,999",Queens,2011 SUBARU IMPREZA OUTBACK SPORT 4WD - CASH DISCOUNT,https://newyork.craigslist.org/que/ctd/d/woodside-2011-subaru-impreza-outback/7298480359.html,Mar 28
15,"$5,295",Queens,2009 HONDA ACCORD EX-L V6,https://newyork.craigslist.org/que/ctd/d/woodside-2009-honda-accord-ex-v6/7298479817.html,Mar 28
16,"$8,400",Upper West Side,2010 Toyota Corolla S 72k MINT,https://newyork.craigslist.org/mnh/cto/d/new-york-2010-toyota-corolla-72k-mint/7298479385.html,Mar 28
17,"$9,500",N/A,2008 Toyota Hylander,https://newyork.craigslist.org/brk/cto/d/brooklyn-2008-toyota-hylander/7298478084.html,Mar 28
18,"$5,000",Shelton,Subaru Impreza  2002 WRX Sports Wagon,https://newyork.craigslist.org/fct/cto/d/shelton-subaru-impreza-2002-wrx-sports/7298472901.html,Mar 28
19,"$49,999",+ Brooklyn Auto Sales,2019 Audi SQ5 3.0T Premium Plus quattro  GUARANTEE APPROVAL!!,https://newyork.craigslist.org/brk/ctd/d/staten-island-2019-audi-sq5-30t-premium/7298466943.html,Mar 28
20,"$1,695",N/A,Mazda 3,https://newyork.craigslist.org/lgi/cto/d/baldwin-mazda/7298466186.html,Mar 28
21,"$11,199",Brooklyn,2010 BMW X5 3.0 V6,https://newyork.craigslist.org/brk/cto/d/brooklyn-2010-bmw-x5-30-v6/7298464833.html,Mar 28
22,"$4,495",SAME Day PLATES and Registration,06 HONDA ACCORD 4dr SEDAN ** Automatic ** Warranty ** SEE Pictures,https://newyork.craigslist.org/brk/ctd/d/brooklyn-06-honda-accord-4dr-sedan/7298463912.html,Mar 28
23,"$6,450",SAME Day PLATES and Registration,2012 HONDA FIT Sport - 5 Speed Manual ** CLEAN and WELL Maintained,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2012-honda-fit-sport-speed/7298463026.html,Mar 28
24,"$9,995",SAME Day PLATES and Registration,"2013 VW Tiguan 4Motion ** LOW Miles, LEATHER, Clean ** WARRANTY",https://newyork.craigslist.org/brk/ctd/d/brooklyn-2013-vw-tiguan-4motion-low/7298462449.html,Mar 28
25,"$5,000","Ford, NJ",2013 Kia Optima,https://newyork.craigslist.org/mnh/cto/d/fords-2013-kia-optima/7298461321.html,Mar 28
26,"$11,499",Brooklyn,2012 VW TOUAREG LUX EDITION,https://newyork.craigslist.org/brk/cto/d/brooklyn-2012-vw-touareg-lux-edition/7298461059.html,Mar 28
27,"$10,995",SAME Day PLATES and Registration,"2012 TOYOTA PRIUS with LOW 48k Miles, GREAT MPG !!! Warranty",https://newyork.craigslist.org/brk/ctd/d/brooklyn-2012-toyota-prius-with-low-48k/7298460753.html,Mar 28
28,"$6,000","Ford, NJ",2010 Mercury Milan,https://newyork.craigslist.org/mnh/cto/d/fords-2010-mercury-milan/7298459488.html,Mar 28
29,"$9,995",SAME Day PLATES and Registration,2010 TOYOTA PRIUS with LOW 47k Miles LEATHER and More.. WARRANTY,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2010-toyota-prius-with-low-47k/7298459483.html,Mar 28
30,"$11,199",Brooklyn,2012 BMW 535 I,https://newyork.craigslist.org/brk/cto/d/brooklyn-2012-bmw-535/7298458650.html,Mar 28
31,"$7,995",SAME Day PLATES and Registration,"2012 MAZDA 3 Grand TOURING Wagon - FULLY LOADED - Navigation, Leather",https://newyork.craigslist.org/brk/ctd/d/brooklyn-2012-mazda-grand-touring-wagon/7298457450.html,Mar 28
32,"$5,495",SAME Day PLATES and Registration,"2009 VOLVO V50 Wagon - Auto, Leather, Extra CLEAN ** Warranty **",https://newyork.craigslist.org/brk/ctd/d/brooklyn-2009-volvo-v50-wagon-auto/7298456149.html,Mar 28
33,"$12,499",Brooklyn,2013 BMW X5 3.0 V6 xdrive,https://newyork.craigslist.org/brk/cto/d/brooklyn-2013-bmw-x5-30-v6-xdrive/7298455828.html,Mar 28
34,"$4,995",SAME Day PLATES and Registration,"2012 VW JETTA SE * Automatic, Sunroof, Leather * WARRANTY",https://newyork.craigslist.org/brk/ctd/d/brooklyn-2012-vw-jetta-se-automatic/7298455520.html,Mar 28
35,"$5,300",Staten Island,2009 Nissan Rogue SL for sale by owner,https://newyork.craigslist.org/stn/cto/d/staten-island-2009-nissan-rogue-sl-for/7298453552.html,Mar 28
36,"$6,995",SAME Day PLATES and Registration,"TOYOTA HIGHLANDER Awd V6 ** LOW 61,332 miles ** Warranty",https://newyork.craigslist.org/brk/ctd/d/brooklyn-toyota-highlander-awd-v6-low/7298452900.html,Mar 28
37,"$13,499",Brooklyn,2012 LIMITED!!! 4*4 FORD EXPLORER FULLY LOADED,https://newyork.craigslist.org/brk/cto/d/brooklyn-2012-limited-44-ford-explorer/7298452172.html,Mar 28
38,"$6,995",SAME Day NY PLATES and Registration,SUZUKI SX4 Premium AWD Hatchback LOW Miles * WARRANTY *,https://newyork.craigslist.org/brk/ctd/d/brooklyn-suzuki-sx4-premium-awd/7298450357.html,Mar 28
39,"$15,725",Jeep Grand Cherokee,2014 Jeep Grand Cherokee 4WD 4dr Laredo,https://newyork.craigslist.org/que/ctd/d/valley-stream-2014-jeep-grand-cherokee/7298450316.html,Mar 28
40,"$10,300",Brooklyn,2011 BMW X3 ALL WHEEL DRIVE 3.0 V6,https://newyork.craigslist.org/brk/cto/d/brooklyn-2011-bmw-x3-all-wheel-drive-30/7298448217.html,Mar 28
41,"$5,500",Flushing,2012 nissan versa sv 83k,https://newyork.craigslist.org/que/cto/d/flushing-2012-nissan-versa-sv-83k/7298445959.html,Mar 28
42,"$4,500",Park slope,2009 NISSAN MAXIMA SV FULLY LOADED,https://newyork.craigslist.org/brk/cto/d/brooklyn-2009-nissan-maxima-sv-fully/7298445904.html,Mar 28
43,"$10,300",Brooklyn,2014 MINI COOPER RED,https://newyork.craigslist.org/brk/cto/d/brooklyn-2014-mini-cooper-red/7298445777.html,Mar 28
44,"$9,900",Lawrance,2013 bmw 328i xdrive - no accident- 1 owner perfectly perfect 🤩 Red&ta,https://newyork.craigslist.org/que/cto/d/lawrence-2013-bmw-328i-xdrive-no/7298444973.html,Mar 28
45,"$8,995",SAME Day PLATES and Registration,2011 FORD EXPEDITION 4X4 with 3rd Seat - SERVICED Inspected WARRANTY,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2011-ford-expedition-4x4-with/7298444705.html,Mar 28
46,"$8,400",N/A,2009 Jeep Cherokee limited,https://newyork.craigslist.org/que/cto/d/ridgewood-2009-jeep-cherokee-limited/7298444510.html,Mar 28
47,"$14,335",Nissan Altima,2020 Nissan Altima 2.5 SR Sedan,https://newyork.craigslist.org/que/ctd/d/valley-stream-2020-nissan-altima-25-sr/7298442937.html,Mar 28
48,"$15,000",Ridgewood,Chevy Conversion van,https://newyork.craigslist.org/que/cto/d/ridgewood-chevy-conversion-van/7298438919.html,Mar 28
49,"$1,800",New dorp,2008 Toyota Yaris 2-Door,https://newyork.craigslist.org/stn/cto/d/staten-island-2008-toyota-yaris-door/7298436750.html,Mar 28
50,"$7,000",Baldwin,2009 gmc acadia sle,https://newyork.craigslist.org/lgi/cto/d/baldwin-2009-gmc-acadia-sle/7298436060.html,Mar 28
51,"$3,200",Whitestone,2004 Honda Pilot EXL,https://newyork.craigslist.org/que/cto/d/whitestone-2004-honda-pilot-exl/7298435528.html,Mar 28
52,"$15,000",Floral park,2015 Toyota Sienna not 2016,https://newyork.craigslist.org/que/cto/d/franklin-square-2015-toyota-sienna-not/7298434154.html,Mar 28
53,"$12,900",Lawrence,2013 bmw 535 GT no accident- 1 owner perfectly perfect condition 🚀🚀🚀,https://newyork.craigslist.org/que/cto/d/lawrence-2013-bmw-535-gt-no-accident/7298428968.html,Mar 28
54,"$7,500",Staten Island,2008 f250 6.4 powerstroke turbo diesel 80k,https://newyork.craigslist.org/brk/cto/d/staten-island-2008-powerstroke-turbo/7298428945.html,Mar 28
55,"$49,999",+ Brooklyn Auto Sales,2017 BMW M3 Competition Package Jahre 30 Macao Blue Individual  GUA,https://newyork.craigslist.org/brk/ctd/d/staten-island-2017-bmw-m3-competition/7298422198.html,Mar 28
56,"$10,950",BROOKLYN,2008 Nissan 330ZX Touring Convertible 100% Carfax,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2008-nissan-330zx-touring/7298420309.html,Mar 28
57,"$19,990",East Village,2015 Mercedes Benz  E 350 4matic,https://newyork.craigslist.org/mnh/cto/d/new-york-2015-mercedes-benz-350-4matic/7298419491.html,Mar 28
58,"$2,800",Glen Oaks,2005 Jeep Grand Cherokee Laredo V6 4x4,https://newyork.craigslist.org/lgi/cto/d/glen-oaks-2005-jeep-grand-cherokee/7298414413.html,Mar 28
59,"$9,500",Franklin square,Infiniti g37x,https://newyork.craigslist.org/lgi/cto/d/west-hempstead-infiniti-g37x/7298411209.html,Mar 28
60,"$3,600",Brooklyn ny,Honda Accord,https://newyork.craigslist.org/brk/cto/d/brooklyn-honda-accord/7298410613.html,Mar 28
61,"$18,500",Elmont,2017 Audi A3 Premium Plus S-Line,https://newyork.craigslist.org/lgi/cto/d/elmont-2017-audi-a3-premium-plus-line/7298410560.html,Mar 28
62,"$7,450",Broadway Autos Inc.,2011 Honda Accord Sdn I4 I 4 I-4 Auto LX FOR ONLY $124/mo!,https://newyork.craigslist.org/lgi/ctd/d/amityville-2011-honda-accord-sdn-i4-4-4/7298406185.html,Mar 28
63,"$12,500",Oceanside,2009 Acura MDX,https://newyork.craigslist.org/lgi/cto/d/oceanside-2009-acura-mdx/7298403400.html,Mar 28
64,"$17,500",Queens,Bmw,https://newyork.craigslist.org/que/cto/d/jamaica-bmw/7298400908.html,Mar 28
65,"$11,500",QUEENS,2013 Jeep Cherokee Loredo SUV 4x4 AWD - Original Owner,https://newyork.craigslist.org/que/cto/d/south-ozone-park-2013-jeep-cherokee/7298398805.html,Mar 28
66,"$43,000",East Elmhurst,2018 RAM  4500,https://newyork.craigslist.org/que/cto/d/east-elmhurst-2018-ram-4500/7298391323.html,Mar 28
67,"$5,800",N/A,2011 Buick Regal,https://newyork.craigslist.org/brk/cto/d/brooklyn-2011-buick-regal/7298390729.html,Mar 28
68,"$41,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Lincoln Corsair Reserve Sport Utility 4D suv Blue - FINANCE,https://newyork.craigslist.org/stn/ctd/d/staten-island-2020-lincoln-corsair/7298388283.html,Mar 28
69,"$34,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Lexus NX 300 Sport Utility 4D hatchback Black - FINANCE ONLINE,https://newyork.craigslist.org/stn/ctd/d/staten-island-2020-lexus-nx-300-sport/7298388278.html,Mar 28
70,"$25,590",TOUCHLESS DELIVERY TO YOUR HOME,2017 Lincoln MKX Premiere Sport Utility 4D suv Black - FINANCE ONLINE,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2017-lincoln-mkx-premiere/7298388195.html,Mar 28
71,"$4,000",Brooklyn,2008 Ford Edge Limited AWD,https://newyork.craigslist.org/brk/cto/d/brooklyn-2008-ford-edge-limited-awd/7298389023.html,Mar 28
72,"$32,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 Maserati Ghibli Sedan 4D sedan White - FINANCE ONLINE,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2017-maserati-ghibli-sedan-4d/7298388198.html,Mar 28
73,"$23,990",TOUCHLESS DELIVERY TO YOUR HOME,2015 Mercedes-Benz M-Class ML 350 Sport Utility 4D suv White - FINANCE,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2015-mercedes-benz-class-ml/7298388115.html,Mar 28
74,"$23,990",TOUCHLESS DELIVERY TO YOUR HOME,2015 Land Rover Range Rover Evoque Pure Plus Sport Utility 4D suv,https://newyork.craigslist.org/wch/ctd/d/valhalla-2015-land-rover-range-rover/7298388058.html,Mar 28
75,"$11,935",Nissan Rogue,2016 Nissan Rogue 4dr SV,https://newyork.craigslist.org/que/ctd/d/valley-stream-2016-nissan-rogue-4dr-sv/7298387756.html,Mar 28
76,"$8,900",Westchester,2016 HYUNDAI SONATA SE,https://newyork.craigslist.org/wch/cto/d/yorktown-heights-2016-hyundai-sonata-se/7298387589.html,Mar 28
77,"$2,995",East Elmhurst,2001 BMW  325XI WAGON,https://newyork.craigslist.org/que/cto/d/east-elmhurst-2001-bmw-325xi-wagon/7298385484.html,Mar 28
78,"$11,900",Brooklyn,2010 JEEP WRANGLER 6 SPEED MANUAL,https://newyork.craigslist.org/brk/cto/d/brooklyn-2010-jeep-wrangler-speed-manual/7298383514.html,Mar 28
79,"$22,590",TOUCHLESS DELIVERY TO YOUR HOME,2014 Nissan Armada Platinum Sport Utility 4D suv Black - FINANCE,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2014-nissan-armada-platinum/7298382796.html,Mar 28
80,"$29,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 Mercedes-Benz GLC GLC 300 Sport Utility 4D suv White - FINANCE,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2017-mercedes-benz-glc-glc-300/7298377451.html,Mar 28
81,"$4,000",Queens,2008 Honda Accord EXL 4 Door,https://newyork.craigslist.org/que/cto/d/flushing-2008-honda-accord-exl-door/7298375527.html,Mar 28
82,"$12,400",N/A,2011 Toyota Sienna limited awd,https://newyork.craigslist.org/brk/cto/d/brooklyn-2011-toyota-sienna-limited-awd/7298374328.html,Mar 28
83,"$4,000",Deer Park,2008 Volkswagen Jetta,https://newyork.craigslist.org/lgi/cto/d/deer-park-2008-volkswagen-jetta/7298373940.html,Mar 28
84,"$30,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Lincoln MKX Reserve Sport Utility 4D suv White - FINANCE ONLINE,https://newyork.craigslist.org/stn/ctd/d/staten-island-2018-lincoln-mkx-reserve/7298371800.html,Mar 28
